tweet_id,raw,status,ig_outgroup,dehumanization,grievance,glorification,mobilization,threat
ru0426e82f17,"{""labels"": []}",ok,0,0,0,0,0,0
ru4777c0bfa3,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rued78fff7f6,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru4f895b19c4,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru3d498bfee3,"{""labels"": []}",ok,0,0,0,0,0,0
ru1b3b1114c8,"{""labels"": [""grievance"", ""ig_outgroup""]}",ok,1,0,1,0,0,0
ru90e719a1c5,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru82a5015c90,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru2a1b2881eb,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ru4600e3e87f,"{""labels"": [""dehumanization"", ""threat""]}",ok,0,1,0,0,0,1
ru5b926976d1,"{""labels"": []}",ok,0,0,0,0,0,0
ru9651dffee5,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ruaacbfb8908,"{""labels"": []}",ok,0,0,0,0,0,0
ru88859ba779,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru3824368fa9,"{""labels"": []}",ok,0,0,0,0,0,0
ru674a7ed0e5,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru1df47dd235,"{""labels"": [""mobilization"", ""ig_outgroup""]}",ok,1,0,0,0,1,0
rudd173bb3cd,"{""labels"": []}",ok,0,0,0,0,0,0
ru89efd2cf62,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rud659518e8e,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
ru280adb3738,"{""labels"": []}",ok,0,0,0,0,0,0
ru7896fc4b75,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru1dea069425,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rud683befe78,"{""labels"": []}",ok,0,0,0,0,0,0
ru2f0fb8373c,"{""labels"": []}",ok,0,0,0,0,0,0
ru934cd9b23f,"{""labels"": []}",ok,0,0,0,0,0,0
ruedc0e86a8c,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru3134033638,"{""labels"": [""mobilization"", ""threat""]}",ok,0,0,0,0,1,1
ru82c7f12e8c,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ru6a98a6941c,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rued8583b2b9,"{""labels"": [""threat""]}",ok,0,0,0,0,0,1
ruaee58e7de8,"{""labels"": []}",ok,0,0,0,0,0,0
ru1228a4b884,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rud9da97936e,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru8256f82142,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rub188469fb9,"{""labels"": []}",ok,0,0,0,0,0,0
ru74918f43f2,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
rub32c7fddad,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru08fa724b11,"{""labels"": []}",ok,0,0,0,0,0,0
ru3da57a2129,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru4eb354b70f,"{""labels"": []}",ok,0,0,0,0,0,0
ru607a4984dc,"{""labels"": []}",ok,0,0,0,0,0,0
ru081c87e476,"{""labels"": [""grievance"", ""dehumanization""]}",ok,0,1,1,0,0,0
rudd33128e2e,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru1dc5e275e7,"{""labels"": []}",ok,0,0,0,0,0,0
ru7e71809363,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru0966e2e85d,"{""labels"": []}",ok,0,0,0,0,0,0
ru6ab048ad9c,"{""labels"": []}",ok,0,0,0,0,0,0
ru713e526873,"{""labels"": []}",ok,0,0,0,0,0,0
ru8d38ee7e2c,"{""labels"": []}",ok,0,0,0,0,0,0
ru9bdc2ab970,"{""labels"": [""ig_outgroup"", ""dehumanization"", ""grievance"", ""mobilization"", ""threat""]}",ok,1,1,1,0,1,1
ru0c0413f70f,"{""labels"": []}",ok,0,0,0,0,0,0
ru1dab3d8ea2,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru89e28562d8,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru2f0214beed,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru87f9ad317d,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rub8a8975661,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru3943fcc495,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru6763ccb1c4,"{""labels"": [""grievance"", ""mobilization"", ""threat""]}",ok,0,0,1,0,1,1
rua74a756288,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rubdf1ff0638,"{""labels"": []}",ok,0,0,0,0,0,0
ru9a934ae07f,"{""labels"": []}",ok,0,0,0,0,0,0
ruc78eeb6328,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru7eda4951a3,"{""labels"": []}",ok,0,0,0,0,0,0
ru12c904819a,"{""labels"": []}",ok,0,0,0,0,0,0
rua6c7ef902e,"{""labels"": [""ig_outgroup"", ""dehumanization"", ""mobilization""]}",ok,1,1,0,0,1,0
rua3e846a389,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru819d22c470,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
rub56229b0d9,"{""labels"": []}",ok,0,0,0,0,0,0
ru8cf802b58b,"{""labels"": []}",ok,0,0,0,0,0,0
rub9a382ad80,"{""labels"": []}",ok,0,0,0,0,0,0
ru772413ddb2,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru99cb9b8432,"{""labels"": []}",ok,0,0,0,0,0,0
ru9ac02d17df,"{""labels"": []}",ok,0,0,0,0,0,0
ru30f208263e,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rudcda23d1c2,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rue6997741bd,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru7f2a57200c,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru11ef23b4ac,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ruc83dbbf8e4,"{""labels"": []}",ok,0,0,0,0,0,0
rue0fd234184,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rudb87078385,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru33786bc244,"{""labels"": []}",ok,0,0,0,0,0,0
ru22456d3deb,"{""labels"": [""threat""]}",ok,0,0,0,0,0,1
ruf24c8a4493,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru71e27a3f86,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru28d2892dc4,"{""labels"": []}",ok,0,0,0,0,0,0
ru4282dc01d2,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rue7c40e40ae,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru33951ca2ab,"{""labels"": []}",ok,0,0,0,0,0,0
ruf75d9ff5b0,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru1d6cea85b6,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
rubb6b8d4af1,"{""labels"": []}",ok,0,0,0,0,0,0
ru9c5488fa1b,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
rue58bf4236b,"{""labels"": []}",ok,0,0,0,0,0,0
ru3806286173,"{""labels"": []}",ok,0,0,0,0,0,0
ru7a0ca247a2,"{""labels"": [""grievance"", ""dehumanization"", ""mobilization""]}",ok,0,1,1,0,1,0
ru816a943747,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru3a97250469,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru11e12dadf4,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru72f08dd721,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
rue02350a3e4,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru2f5714fd34,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru578fe3887a,"{""labels"": []}",ok,0,0,0,0,0,0
ruc28f5c4304,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rubf6d9f0dc6,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru5ac9186991,"{""labels"": []}",ok,0,0,0,0,0,0
ru4b8fe7373d,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru218298a5ab,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
ruaecd1a8da6,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ruc0d190dba5,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rud9cb699b09,"{""labels"": []}",ok,0,0,0,0,0,0
ruee67bff0a4,"{""labels"": []}",ok,0,0,0,0,0,0
ruccc0730a12,"{""labels"": []}",ok,0,0,0,0,0,0
rub047b848b3,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
rufe56338e93,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru0e60e9baec,"{""labels"": []}",ok,0,0,0,0,0,0
rua9b2ff9044,"{""labels"": []}",ok,0,0,0,0,0,0
ru3b9a921fa1,"{""labels"": [""grievance"", ""dehumanization"", ""mobilization""]}",ok,0,1,1,0,1,0
ru00aa028805,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru256bb6416b,"{""labels"": []}",ok,0,0,0,0,0,0
ruce223badf8,"{""labels"": []}",ok,0,0,0,0,0,0
ru1bc2625f11,"{""labels"": [""grievance"", ""mobilization"", ""threat""]}",ok,0,0,1,0,1,1
ru28f0ced327,"{""labels"": [""glorification"", ""ig_outgroup""]}",ok,1,0,0,1,0,0
ru65db51f277,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru1294d54b92,"{""labels"": [""threat""]}",ok,0,0,0,0,0,1
rueab802a3b2,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru916d85cea3,"{""labels"": []}",ok,0,0,0,0,0,0
ru00527ef8a6,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru569eaf9a9d,"{""labels"": []}",ok,0,0,0,0,0,0
rudbcfd6e978,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru83d1f5383b,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru5cfb1d6b08,"{""labels"": [""ig_outgroup"", ""mobilization""]}",ok,1,0,0,0,1,0
ru7ab783c4a3,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru31fe635f5d,"{""labels"": []}",ok,0,0,0,0,0,0
ruf36ce57a49,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru04379b10fd,"{""labels"": [""mobilization"", ""dehumanization"", ""threat""]}",ok,0,1,0,0,1,1
ru9f4848c051,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rue14afcd65b,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru1320255d13,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ru0ca7de9dc6,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru2e097a2e75,"{""labels"": []}",ok,0,0,0,0,0,0
ru606414faa1,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru8e75444149,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru6b919eaa98,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru923ef11823,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru94e03145af,"{""labels"": []}",ok,0,0,0,0,0,0
ru9c855f214a,"{""labels"": [""grievance"", ""dehumanization"", ""mobilization"", ""threat""]}",ok,0,1,1,0,1,1
ruc1a904743d,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ru7e7d895f07,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru5b8cb22b19,"{""labels"": []}",ok,0,0,0,0,0,0
ru4ee1b780f6,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
rua6ef789e4a,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru95e3434cc4,"{""labels"": []}",ok,0,0,0,0,0,0
ru182824d858,"{""labels"": []}",ok,0,0,0,0,0,0
ru47b0b9ce93,"{""labels"": [""mobilization"", ""grievance""]}",ok,0,0,1,0,1,0
ru8b01c57a38,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru29ed1edc6a,"{""labels"": [""threat""]}",ok,0,0,0,0,0,1
ru613edd2060,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
rua3141f641c,"{""labels"": []}",ok,0,0,0,0,0,0
ruee13f88ddb,"{""labels"": []}",ok,0,0,0,0,0,0
ru0cb7dbc4ab,"{""labels"": []}",ok,0,0,0,0,0,0
ruba3bb1fbb5,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ru136e544c76,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru966e84601a,"{""labels"": [""grievance"", ""dehumanization""]}",ok,0,1,1,0,0,0
ru36b6318e55,"{""labels"": []}",ok,0,0,0,0,0,0
ru3ab3d5d68f,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rua7eb4bb196,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru060492a2b1,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru5ffde9130d,"{""labels"": []}",ok,0,0,0,0,0,0
ru3c78837fa5,"{""labels"": []}",ok,0,0,0,0,0,0
ruc352abc620,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru94797ff1e7,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
rudeafee9679,"{""labels"": []}",ok,0,0,0,0,0,0
rua1177f8d0f,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru4590984033,"{""labels"": [""dehumanization"", ""threat""]}",ok,0,1,0,0,0,1
rua8133bc86b,"{""labels"": [""dehumanization"", ""ig_outgroup""]}",ok,1,1,0,0,0,0
rua6e39efc19,"{""labels"": []}",ok,0,0,0,0,0,0
ru53c2813bb0,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru25fc369ac2,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
rua5d2da6021,"{""labels"": []}",ok,0,0,0,0,0,0
rub152026c3a,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ruf90a144f3c,"{""labels"": []}",ok,0,0,0,0,0,0
rub46f17703d,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru0c994dc766,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rud1b2fe1499,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rub5ce99b73c,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru5586a9d4b2,"{""labels"": []}",ok,0,0,0,0,0,0
rufa74ac7ea9,"{""labels"": []}",ok,0,0,0,0,0,0
ru097faec5d0,"{""labels"": []}",ok,0,0,0,0,0,0
ru0baa5b2c8a,"{""labels"": []}",ok,0,0,0,0,0,0
ru5b01862cb1,"{""labels"": []}",ok,0,0,0,0,0,0
ru3cc12e9ab2,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru47ea47f9f2,"{""labels"": []}",ok,0,0,0,0,0,0
ru723a2947d4,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
ru8c2332f81f,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rubf9e19cb8d,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rua718df06a2,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ruf79391ac34,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
